cmdCode,commodity,year,actual,predicted
8462,"Machine-tools; (including presses) for working metal by forging, hammering or die-stamping, for bending, folding, straightening, flattening, shearing or punching metal",2024,992778.0,5342211082.653138
8463,"Machine-tools; n.e.c. for working metal, sintered metal carbides or cermets without removing material",2023,1808075559.038,1701909719.1241148
8463,"Machine-tools; n.e.c. for working metal, sintered metal carbides or cermets without removing material",2024,1978889848.135,1707950259.9072561
8464,"Machine-tools; for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass",2023,2857763864.176,3093200905.4891386
8464,"Machine-tools; for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass",2024,2617914075.323,3145940053.6054997
8465,"Machine-tools; (including machines for nailing, stapling, glueing or otherwise assembling) for working wood, cork, bone, hard plastics or rubber or similar hard materials",2023,9253107180.294,9819474667.051872
8465,"Machine-tools; (including machines for nailing, stapling, glueing or otherwise assembling) for working wood, cork, bone, hard plastics or rubber or similar hard materials",2024,8672925262.392,10125561997.952879
8466,"Machine-tools; parts and accessories suitable for use solely or principally with the machines of headings 8456 to 8465, and tool holders for any type of tool for working in the hand",2023,18639592899.734,9242241551.60215
8466,"Machine-tools; parts and accessories suitable for use solely or principally with the machines of headings 8456 to 8465, and tool holders for any type of tool for working in the hand",2024,17975514316.498,9138394503.45203
8467,"Tools; for working in the hand, pneumatic, hydraulic or with self-contained electric or non-electric motor",2023,32223112233.552998,38374416509.60253
8467,"Tools; for working in the hand, pneumatic, hydraulic or with self-contained electric or non-electric motor",2024,34476573549.506,39880460674.59452
8468,"Machinery and apparatus for soldering, brazing, welding, whether or not capable of cutting, other than those of heading no. 8515; gas-operated surface tempering machines and appliances",2023,1005185854.732,935945787.2642071
8468,"Machinery and apparatus for soldering, brazing, welding, whether or not capable of cutting, other than those of heading no. 8515; gas-operated surface tempering machines and appliances",2024,1024074769.018,951465196.1881368
8470,"Calculating machines and pocket-size data recording, reproducing and displaying machines with calculating functions; accounting machines, postage-franking machines, ticket-issuing machines and similar, incorporating a calculating device; cash registers",2023,6004129058.718,6626054852.564314
8470,"Calculating machines and pocket-size data recording, reproducing and displaying machines with calculating functions; accounting machines, postage-franking machines, ticket-issuing machines and similar, incorporating a calculating device; cash registers",2024,5662896927.188,7263075003.56971
8471,"Automatic data processing machines and units thereof, magnetic or optical readers, machines for transcribing data onto data media in coded form and machines for processing such data, not elsewhere specified or included",2023,405788191615.74304,522940933986.4475
8471,"Automatic data processing machines and units thereof, magnetic or optical readers, machines for transcribing data onto data media in coded form and machines for processing such data, not elsewhere specified or included",2024,464961308219.067,555685761737.5717
8472,Office machines; not elsewhere classified,2023,4588400674.623,4869479640.654483
8472,Office machines; not elsewhere classified,2024,4196149667.876,4928753088.769939
8473,"Machinery; parts and accessories (not covers, carrying cases and the like) suitable for use solely or principally with machines of heading no. 8469 to 8472",2023,103584554829.824,62528345186.82129
8473,"Machinery; parts and accessories (not covers, carrying cases and the like) suitable for use solely or principally with machines of heading no. 8469 to 8472",2024,135061530007.784,62010950321.38189
8474,"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores in solid form, shaping, moulding machinery for solid mineral fuels",2023,20102199148.617,18687226540.585083
8474,"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores in solid form, shaping, moulding machinery for solid mineral fuels",2024,18470395977.499,18877230048.62908
8475,"Machines; for assembling electric or electronic lamps, tubes, valves, flashbulbs, in glass envelopes, machines for manufacturing or hot working glass or glassware",2023,6125.0,2213420767.8180704
8475,"Machines; for assembling electric or electronic lamps, tubes, valves, flashbulbs, in glass envelopes, machines for manufacturing or hot working glass or glassware",2023,4371768450.913,2210655365.1578236
8475,"Machines; for assembling electric or electronic lamps, tubes, valves, flashbulbs, in glass envelopes, machines for manufacturing or hot working glass or glassware",2024,3910.0,2208443043.0296264
8475,"Machines; for assembling electric or electronic lamps, tubes, valves, flashbulbs, in glass envelopes, machines for manufacturing or hot working glass or glassware",2024,3650364651.657,2206673185.3270683
8476,"Automatic goods-vending machines (e.g. postage stamp, cigarette, food or beverage machines), including money-changing machines",2023,1858620791.659,1440526088.8898592
8476,"Automatic goods-vending machines (e.g. postage stamp, cigarette, food or beverage machines), including money-changing machines",2024,1886681755.966,1430126789.0320213
8477,"Machinery; for working rubber or plastics or for the manufacture of products from these materials, n.e.c. in this chapter",2023,28133277028.913,27471664731.018394
8477,"Machinery; for working rubber or plastics or for the manufacture of products from these materials, n.e.c. in this chapter",2024,28579259645.627,28147914037.68364
8478,"Machinery; for preparing or making up tobacco, n.e.c. in this chapter",2023,756014999.188,617253738.0455322
8478,"Machinery; for preparing or making up tobacco, n.e.c. in this chapter",2024,838424034.628,619363213.0663148
8479,"Machinery and mechanical appliances; having individual functions, n.e.c. in this chapter",2023,94273373328.005,90696384764.70837
8479,"Machinery and mechanical appliances; having individual functions, n.e.c. in this chapter",2024,96985774464.474,94450757045.96289
8480,"Moulding boxes for metal foundry, moulding patterns, moulds for metals (excluding ingot moulds), metal carbides, glass, mineral materials, rubber or plastics",2023,19143373539.63,18086630802.588867
8480,"Moulding boxes for metal foundry, moulding patterns, moulds for metals (excluding ingot moulds), metal carbides, glass, mineral materials, rubber or plastics",2024,18494894516.103,18056459434.46628
8481,"Taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like, including pressure-reducing valves and thermostatically controlled valves",2023,100874264993.656,101765652714.6928
8481,"Taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like, including pressure-reducing valves and thermostatically controlled valves",2024,102776495323.59,106717655551.3133
8482,Ball or roller bearings,2023,30485725074.353,31172610006.452778
8482,Ball or roller bearings,2024,28955241716.577,31591176173.050247
8483,Transmission shafts (including cam and crank) and cranks; bearing housings and plain shaft bearings; gears and gearing; ball or roller screws; gear boxes and other speed changers; flywheels and pulleys; clutches and shaft couplings,2023,64294603913.053,61379416062.7032
8483,Transmission shafts (including cam and crank) and cranks; bearing housings and plain shaft bearings; gears and gearing; ball or roller screws; gear boxes and other speed changers; flywheels and pulleys; clutches and shaft couplings,2024,63364753178.047,63221512852.740555
8484,"Gaskets and similar joints of metal sheeting combined with other material or of two or more layers of metal; sets or assortments of gaskets and similar joints, dissimilar in composition, put up in pouches, envelopes or similar packings; mechanical seals",2023,7078127697.758,6360932994.975813
8484,"Gaskets and similar joints of metal sheeting combined with other material or of two or more layers of metal; sets or assortments of gaskets and similar joints, dissimilar in composition, put up in pouches, envelopes or similar packings; mechanical seals",2024,7102855294.029,6531337692.694929
8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter",2023,105020225696.78,73197403929.68228
8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter",2023,550.0,74873500198.52599
8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter",2024,120735538795.48799,76363637139.07579
8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter",2024,30181.0,77688446544.63754
8487,"Machinery parts; not containing electrical connectors, insulators, coils, contacts or other electrical features, n.e.c. in this chapter",2023,8939427897.041,8520526136.534489
8487,"Machinery parts; not containing electrical connectors, insulators, coils, contacts or other electrical features, n.e.c. in this chapter",2024,8884345092.653,8788254820.537525
8501,Electric motors and generators (excluding generating sets),2023,65655892693.715004,64647663934.227806
8501,Electric motors and generators (excluding generating sets),2024,64231766612.096,68408852319.73334
8502,Electric generating sets and rotary converters,2023,19409909643.806,20375575989.974316
8502,Electric generating sets and rotary converters,2024,18966281208.21,20917415257.0407
8503,Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502,2023,23055960159.799,25209226988.12785
8503,Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502,2024,23198305236.663002,27535218298.303276
8504,"Electric transformers, static converters (e.g. rectifiers) and inductors",2023,150244570962.059,155722327888.5151
8504,"Electric transformers, static converters (e.g. rectifiers) and inductors",2024,148496027153.874,176031712203.82214
8505,"Electro-magnets; permanent magnets, intended permanent magnets; electro-magnetic, permanent magnet chucks, clamps, similar; electromagnetic couplings, clutches, brakes; electro-magnetic lifting heads",2023,11484766497.59,14358156712.660187
8505,"Electro-magnets; permanent magnets, intended permanent magnets; electro-magnetic, permanent magnet chucks, clamps, similar; electromagnetic couplings, clutches, brakes; electro-magnetic lifting heads",2024,10209285245.875,15718611387.766846
8506,Cells and batteries; primary,2023,8762400351.186,8836437438.91348
8506,Cells and batteries; primary,2024,8699905023.066,9031523304.661156
8507,"Electric accumulators, including separators therefor; whether or not rectangular (including square)",2023,161501152423.014,175644423571.94977
8507,"Electric accumulators, including separators therefor; whether or not rectangular (including square)",2024,153116379500.109,213881183474.71683
8508,Vacuum cleaners,2023,18990599131.661,21889511366.31747
8508,Vacuum cleaners,2024,18936043975.839,23486714229.9686
8509,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08.",2023,19392833585.886,20375096121.40709
8509,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08.",2024,22545110146.916,20735157115.886444
8510,"Shavers, hair clippers and hair removing appliances, with self-contained electric motor",2023,6153693323.584,5952574213.78577
8510,"Shavers, hair clippers and hair removing appliances, with self-contained electric motor",2024,6375701544.808,6065722643.233243
8511,Ignition or starting equipment; used for spark-ignition or compression-ignition internal combustion engines; generators and cut outs used in conjunction with such engines,2023,21046177873.787,19839802925.313152
8511,Ignition or starting equipment; used for spark-ignition or compression-ignition internal combustion engines; generators and cut outs used in conjunction with such engines,2024,21718656930.484,19915819271.813507
8512,"Lighting or visual signalling equipment (excluding articles of heading no. 8539), windscreen wipers, defrosters and demisters; electrical, of a kind used for cycles or motor vehicles",2023,33951919572.612,31760673624.828224
8512,"Lighting or visual signalling equipment (excluding articles of heading no. 8539), windscreen wipers, defrosters and demisters; electrical, of a kind used for cycles or motor vehicles",2024,33736643325.861,32359426053.805176
8513,"Lamps; portable, electric, designed to function by their own source of energy (e.g. dry batteries, accumulators, magnetos), excluding lighting equipment of heading no. 8512",2023,4358835611.012,4951223416.945111
8513,"Lamps; portable, electric, designed to function by their own source of energy (e.g. dry batteries, accumulators, magnetos), excluding lighting equipment of heading no. 8512",2024,4462186994.925,4955734446.776745
8514,Industrial or laboratory electric furnaces and ovens (including those functioning by induction or dielectric loss); other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss,2023,6153306642.35,5429426595.397625
8514,Industrial or laboratory electric furnaces and ovens (including those functioning by induction or dielectric loss); other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss,2024,6668415146.391,5560436906.926857
8515,"Electric (electrically heated gas) soldering, brazing, welding machines and apparatus, capable or not of cutting, electric machines and apparatus for hot spraying of metals or sintered carbides",2023,12063415164.306,12238701402.708656
8515,"Electric (electrically heated gas) soldering, brazing, welding machines and apparatus, capable or not of cutting, electric machines and apparatus for hot spraying of metals or sintered carbides",2024,11981943410.0,12562636979.314165
8516,"Electric water, space, soil heaters; electro-thermic hair-dressing apparatus; hand dryers, irons; electro-thermic appliances for domestic purposes; electro heating resistors, not of heading no. 8545",2023,69625286806.598,81153940970.05688
8516,"Electric water, space, soil heaters; electro-thermic hair-dressing apparatus; hand dryers, irons; electro-thermic appliances for domestic purposes; electro heating resistors, not of heading no. 8545",2024,73049790435.134,87171448897.65927
8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",2023,577869207399.41,441502113688.19604
8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",2023,8125841.0,435762973215.3971
8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",2024,490211258958.41003,430052528444.96216
8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",2024,6227373.0,424370635898.3794
8518,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earphones, combined or not with a microphone, and sets of a microphone and one or more loudspeakers; audio frequency and electric sound amplifiers and sets",2023,603019.0,39958835569.85856
8518,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earphones, combined or not with a microphone, and sets of a microphone and one or more loudspeakers; audio frequency and electric sound amplifiers and sets",2023,53239863285.24,40092095232.41647
8518,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earphones, combined or not with a microphone, and sets of a microphone and one or more loudspeakers; audio frequency and electric sound amplifiers and sets",2024,1236804.0,40198702962.4628
8518,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earphones, combined or not with a microphone, and sets of a microphone and one or more loudspeakers; audio frequency and electric sound amplifiers and sets",2024,50830935386.07,40283989146.49987
8519,Sound recording or reproducing apparatus,2023,3771155666.447,4274737056.5422177
8519,Sound recording or reproducing apparatus,2024,3734149094.354,4268723576.2265363
8521,Video recording or reproducing apparatus,2023,3917354684.039,4363942611.517501
8521,Video recording or reproducing apparatus,2024,3745960189.8510003,4203701039.9385147
8522,Sound or video recording apparatus; parts and accessories suitable for use solely or principally with the apparatus of heading 8519 or 8521,2023,1188264409.015,1328676422.7592766
8522,Sound or video recording apparatus; parts and accessories suitable for use solely or principally with the apparatus of heading 8519 or 8521,2024,1007744682.9560001,1273937251.1975217
8523,"Discs, tapes, solid-state non-volatile storage devices, smart cards and other media for the recording of sound or of other phenomena, whether or not recorded, including matrices and masters for the production of discs, excluding products of Chapter 37",2023,46514287715.522,70261694071.64815
8523,"Discs, tapes, solid-state non-volatile storage devices, smart cards and other media for the recording of sound or of other phenomena, whether or not recorded, including matrices and masters for the production of discs, excluding products of Chapter 37",2024,62612204605.719,75061128623.44432
8525,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders",2023,51823842692.409,54154579777.22342
8525,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders",2024,45321100518.269,56271752770.056465
8526,"Radar apparatus, radio navigational aid apparatus and radio remote control apparatus",2023,19312669422.466,16805391678.049385
8526,"Radar apparatus, radio navigational aid apparatus and radio remote control apparatus",2024,19278020942.392,16813468542.345879
8527,"Reception apparatus for radio-broadcasting, whether or not combined, in the same housing, with sound recording or reproducing apparatus or a clock.",2023,12264131694.313,12968515103.25578
8527,"Reception apparatus for radio-broadcasting, whether or not combined, in the same housing, with sound recording or reproducing apparatus or a clock.",2024,11678971897.049,13317253217.924314
8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",2023,99307155407.897,117902245303.15561
8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",2024,95418733231.502,120233694804.61104
8529,Transmission apparatus; parts suitable for use solely or principally with the apparatus of heading no. 8525 to 8528,2023,40653098208.74,0.0
8529,Transmission apparatus; parts suitable for use solely or principally with the apparatus of heading no. 8525 to 8528,2023,1355115.0,0.0
8529,Transmission apparatus; parts suitable for use solely or principally with the apparatus of heading no. 8525 to 8528,2024,42044354260.78,0.0
8529,Transmission apparatus; parts suitable for use solely or principally with the apparatus of heading no. 8525 to 8528,2024,285423.0,0.0
8530,"Signalling, safety or traffic control equipment; for railways, tramways, roads, inland waterways, parking facilities, port installations, airfields, excluding those of heading no. 8608",2023,2507851941.302,2349113719.756639
8530,"Signalling, safety or traffic control equipment; for railways, tramways, roads, inland waterways, parking facilities, port installations, airfields, excluding those of heading no. 8608",2024,2767761182.0160003,2350898125.462725
8531,"Signalling apparatus; electric sound or visual (e.g. bells, sirens, indicator panels, burglar or fire alarms), excluding those of heading no. 8512 or 8530",2023,19439698036.388,18413168642.25758
8531,"Signalling apparatus; electric sound or visual (e.g. bells, sirens, indicator panels, burglar or fire alarms), excluding those of heading no. 8512 or 8530",2024,18866516356.52,18417071643.489594
8532,"Electrical capacitors; fixed, variable or adjustable (pre-set)",2023,26152185944.359,29956205691.442898
8532,"Electrical capacitors; fixed, variable or adjustable (pre-set)",2024,26888142573.952,31001168055.614998
8533,"Electrical resistors (including rheostats and potentiometers), excluding heating resistors",2023,8343293622.26,13904268840.239859
8533,"Electrical resistors (including rheostats and potentiometers), excluding heating resistors",2024,8185719610.315,15515496863.596052
8534,Circuits; printed,2023,37501308750.242,44873484111.334236
8534,Circuits; printed,2024,38604472856.34,48157793465.59197
8535,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits; for a voltage exceeding 1000 volts",2023,8903469234.319,7449897884.4410305
8535,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits; for a voltage exceeding 1000 volts",2024,10094237144.112,7594173401.986825
8536,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical fibre bundles or cables",2023,98524161530.663,101969900649.40836
8536,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical fibre bundles or cables",2024,98704837957.225,106631041495.67017
8537,"Boards, panels, consoles, desks, cabinets, bases with apparatus of heading no. 8535, 8536 for electricity control and distribution, (other than switching apparatus of heading no. 8517)",2023,87648072670.863,74814922590.03214
8537,"Boards, panels, consoles, desks, cabinets, bases with apparatus of heading no. 8535, 8536 for electricity control and distribution, (other than switching apparatus of heading no. 8517)",2024,89322316752.194,77469908811.4167
8538,"Electrical apparatus; parts suitable for use solely or principally with the apparatus of heading no. 8535, 8536 and 8537",2023,35748060772.116,34546493705.764366
8538,"Electrical apparatus; parts suitable for use solely or principally with the apparatus of heading no. 8535, 8536 and 8537",2024,33139407100.375,36258015014.34476
8539,"Lamps; electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps, arc-lamps",2023,15264778621.58,7697092076.274615
8539,"Lamps; electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps, arc-lamps",2023,661307.0,7617830639.401606
8539,"Lamps; electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps, arc-lamps",2024,14330336373.914,7551418863.9848385
8539,"Lamps; electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps, arc-lamps",2024,322088.0,7495773595.76855
8540,"Thermionic, cold cathode or photo-cathode valves and tubes (e.g. vacuum, vapour, gas filled valves and tubes, mercury arc rectifying valves and tubes, cathode-ray and television camera tubes)",2023,1461085175.246,1348146944.1736174
8540,"Thermionic, cold cathode or photo-cathode valves and tubes (e.g. vacuum, vapour, gas filled valves and tubes, mercury arc rectifying valves and tubes, cathode-ray and television camera tubes)",2024,1455661805.897,1348991137.0392263
8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",2023,7398796.0,58073801074.45831
8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",2023,165756524746.702,57016264317.79856
8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",2024,2849266.0,56017369619.53891
8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",2024,131230540342.443,55073865186.30978
8542,Electronic integrated circuits,2023,555898890885.829,679953822413.8033
8542,Electronic integrated circuits,2024,618297535726.708,741278597683.6887
8543,"Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter",2023,66797154587.204,82353202992.25331
8543,"Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter",2024,68959398878.513,92028885374.55472
8544,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors",2023,149398551326.428,151179384007.4225
8544,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors",2024,152728983527.681,163018791113.4455
8545,"Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbon; with or without metal, of a kind used for electrical purposes",2023,6286557708.741,7520592048.3379545
8545,"Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbon; with or without metal, of a kind used for electrical purposes",2024,5371365970.116,7747528791.871206
8546,Electrical insulators of any material,2023,2310620755.194,2053135495.4823492
8546,Electrical insulators of any material,2024,2521186802.745,2053249937.049675
8547,"Insulating fittings; for electrical machines, appliances, equipment, excluding insulators of heading no. 8546, electrical conduit tubing and joints therefore",2023,5310282341.842999,5412302218.051814
8547,"Insulating fittings; for electrical machines, appliances, equipment, excluding insulators of heading no. 8546, electrical conduit tubing and joints therefore",2024,5318037138.337,5531928546.53219
8548,"Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators; electrical parts of machinery or apparatus, n.e.c. or included elsewhere in chapter 85",2023,3927208966.537,1783701352.9907293
8548,"Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators; electrical parts of machinery or apparatus, n.e.c. or included elsewhere in chapter 85",2023,9239.0,1242623452.6793764
8548,"Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators; electrical parts of machinery or apparatus, n.e.c. or included elsewhere in chapter 85",2024,3473525869.2479997,704250941.8695805
8601,Rail locomotives; powered from an external source of electricity or by electric accumulators,2023,642716924.005,996271479.1313268
8601,Rail locomotives; powered from an external source of electricity or by electric accumulators,2024,941390738.2080001,1030710227.0758123
8602,"Rail locomotives; (other than those of heading no. 8601), locomotive tenders",2023,681798144.99,511564064.3785264
8602,"Rail locomotives; (other than those of heading no. 8601), locomotive tenders",2024,647164560.2,503438244.0127303
8603,"Railway or tramway coaches, vans and trucks; self-propelled tenders, other than those of heading no. 8604",2023,3929500605.657,4244457146.2198153
8603,"Railway or tramway coaches, vans and trucks; self-propelled tenders, other than those of heading no. 8604",2024,3797179851.322,4302801136.995444
8604,"Railway or tramway maintenance or service vehicles; whether or not self-propelled (e.g. workshops, cranes, ballast tampers, trackliners, testing coaches and track inspection vehicles)",2023,576177047.6110001,731375187.3081846
8604,"Railway or tramway maintenance or service vehicles; whether or not self-propelled (e.g. workshops, cranes, ballast tampers, trackliners, testing coaches and track inspection vehicles)",2024,662190336.9120001,742732333.8952614
8605,"Railway or tramway coaches; passenger coaches, luggage vans, post office coaches and other special purpose railway or tramway coaches, not self-propelled (excluding those of heading no. 8604)",2023,1059422544.0519999,740889334.8586438
8605,"Railway or tramway coaches; passenger coaches, luggage vans, post office coaches and other special purpose railway or tramway coaches, not self-propelled (excluding those of heading no. 8604)",2024,1087257510.6,720898104.2195324
8606,Railway or tramway goods vans and wagons; not self-propelled,2023,4477939641.804,1579924246.5185208
8606,Railway or tramway goods vans and wagons; not self-propelled,2024,4706880117.1779995,1297796557.7288344
8607,Railway or tramway locomotives or rolling stock; parts thereof,2023,9702043398.826,8147706530.198768
8607,Railway or tramway locomotives or rolling stock; parts thereof,2024,10013283860.801,8047463786.473353
8608,"Railway or tramway track fixtures and fittings; mechanical (including electro-mechanical) signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields; parts thereof",2023,781403359.909,686848001.6186924
8608,"Railway or tramway track fixtures and fittings; mechanical (including electro-mechanical) signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields; parts thereof",2024,763608331.196,699018067.9286407
8609,Containers; (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport,2023,11924959403.847,22078812871.311184
8609,Containers; (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport,2024,20389939618.619,23709308502.81298
8701,Tractors; (other than tractors of heading no 8709),2023,95408302373.23,84590298603.80054
8701,Tractors; (other than tractors of heading no 8709),2024,74672028857.288,88133889371.82481
8702,Vehicles; public transport passenger type,2023,18139160803.469997,13272311865.99782
8702,Vehicles; public transport passenger type,2024,19750118821.488,13073291043.181883
8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",2023,1026279147725.18,833838164448.1005
8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",2024,1011186771789.39,844749522710.6627
8704,Vehicles; for the transport of goods,2023,197573019840.63098,153009957754.04926
8704,Vehicles; for the transport of goods,2024,198672386013.589,156909746303.81335
8705,"Special purpose motor vehicles; not those for the transport of persons or goods (e.g. breakdown lorries, road sweeper lorries, spraying lorries, mobile workshops, mobile radiological units etc)",2023,15120572825.595,11225658688.67069
8705,"Special purpose motor vehicles; not those for the transport of persons or goods (e.g. breakdown lorries, road sweeper lorries, spraying lorries, mobile workshops, mobile radiological units etc)",2024,15297340526.157999,11521574845.988953
8706,"Chassis; fitted with engines, for the motor vehicles of heading no. 8701 to 8705",2023,2277791430.083,2079110016.180041
8706,"Chassis; fitted with engines, for the motor vehicles of heading no. 8701 to 8705",2024,2575198472.104,2079954596.2948546
8707,Bodies; (including cabs) for the motor vehicles of heading no. 8701 to 8705,2023,10262303249.369,7562264471.200103
8707,Bodies; (including cabs) for the motor vehicles of heading no. 8701 to 8705,2024,8971833098.876,7665344834.9238825
8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",2023,439616263376.79,398530464142.35736
8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",2024,428784428106.444,406131747794.03595
8709,"Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof",2023,2059111801.775,1650530656.0832121
8709,"Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof",2024,2098784481.419,1675290741.2109551
8710,"Tanks and other armoured fighting vehicles; motorised, whether or not fitted with weapons, and parts of such vehicles",2023,3578116956.789,873412596.7834
8710,"Tanks and other armoured fighting vehicles; motorised, whether or not fitted with weapons, and parts of such vehicles",2024,4466960489.074,0.0
8711,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, with or without side-cars; side-cars",2023,38326595551.756004,44600689553.447365
8711,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, with or without side-cars; side-cars",2024,37799335563.089,49414242037.22469
8712,"Bicycles and other cycles; including delivery tricycles, not motorised",2023,7832319571.918,11485553811.931181
8712,"Bicycles and other cycles; including delivery tricycles, not motorised",2024,7360538488.877,11967303111.732075
8713,Carriages for disabled persons; whether or not motorised or otherwise mechanically propelled,2023,2353095471.935,2600326465.6656704
8713,Carriages for disabled persons; whether or not motorised or otherwise mechanically propelled,2024,2420163461.316,2782410943.5523767
8714,Vehicles; parts and accessories of heading no. 8711 to 8713,2023,24155068853.633,33563588572.05461
8714,Vehicles; parts and accessories of heading no. 8711 to 8713,2024,22433844929.937,37591352015.075455
